dissemination_identifier,execution_timestamp_utc,execution_month,effective_date,expiration_date,tenor_days,tenor_months_rounded,tenor_years_exact,tenor_label,swap_format_inferred,fixed_rate_decimal,fixed_rate_pct,notional_usd,currency,underlier_name_norm,index_family_norm,cpi_lag_months_inferred,index_convention_inferred,source_file,platform_identifier,cleared
1912563418000000701,2026-01-30T15:59:18Z,2026-01,2025-07-22,2030-07-22,1826,60,4.999316,5Y,YYIS,0.02702,2.702,1000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1912802750000000601,2026-01-30T16:36:03Z,2026-01,2026-02-03,2027-02-03,365,12,0.999316,1Y,ZCIS,0.026475,2.6475,5000000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,January_CFTC_121733.zip,BGCD,I
1912802751000000701,2026-01-30T16:36:03Z,2026-01,2026-02-03,2027-02-03,365,12,0.999316,1Y,ZCIS,0.026475,2.6475,5000000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,January_CFTC_121733.zip,BGCD,N
1913344052000000701,2026-01-30T16:36:03Z,2026-01,2026-02-03,2027-02-03,365,12,0.999316,1Y,ZCIS,0.026475,2.6475,5000000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,January_CFTC_121733.zip,BGCD,I
1912817344000000901,2026-01-30T16:38:54Z,2026-01,2025-06-15,2030-06-15,1826,60,4.999316,5Y,YYIS,0.02541,2.541,4000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1915194821000000301,2026-01-30T19:25:30Z,2026-01,2026-02-02,2036-02-02,3652,120,9.998631,10Y,YYIS,0.025,2.5,900000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1915194822000000401,2026-01-30T19:25:30Z,2026-01,2026-02-02,2036-02-02,3652,120,9.998631,10Y,YYIS,0.025,2.5,1000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1915212545000000101,2026-01-30T19:25:30Z,2026-01,2026-02-02,2036-02-02,3652,120,9.998631,10Y,ZCIS,0.025,2.5,900000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,N
1915220944000000101,2026-01-30T19:25:30Z,2026-01,2026-02-02,2036-02-02,3652,120,9.998631,10Y,ZCIS,0.025,2.5,1000000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,N
1915259906000000301,2026-01-30T19:30:33Z,2026-01,2026-02-03,2036-02-03,3652,120,9.998631,10Y,YYIS,0.024975,2.4975,2000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1915497444000000201,2026-01-30T20:12:51Z,2026-01,2026-02-02,2031-02-02,1826,60,4.999316,5Y,YYIS,0.025,2.5,1000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1915599577000000201,2026-01-30T20:36:56Z,2026-01,2026-02-03,2036-02-03,3652,120,9.998631,10Y,YYIS,0.025025,2.5025,570000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1915610996000000201,2026-01-30T20:39:45Z,2026-01,2026-02-03,2031-02-03,1826,60,4.999316,5Y,YYIS,0.02526,2.526,5000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1915642675000000301,2026-01-30T20:46:54Z,2026-01,2026-02-03,2031-02-03,1826,60,4.999316,5Y,YYIS,0.02527,2.527,2000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1915659823000000401,2026-01-30T20:51:40Z,2026-01,2026-02-03,2056-02-03,10957,360,29.998631,30Y,YYIS,0.02467,2.467,150000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1915674350000000301,2026-01-30T20:57:46Z,2026-01,2025-06-15,2055-06-15,10957,360,29.998631,30Y,YYIS,0.02468,2.468,4000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1915686639000000401,2026-01-30T20:58:59Z,2026-01,2025-01-29,2027-01-29,730,24,1.998631,2Y,YYIS,0.025767,2.5767,3000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1915686641000000601,2026-01-30T20:58:59Z,2026-01,2025-01-29,2027-01-29,730,24,1.998631,2Y,YYIS,0.02589,2.589,1000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
2057518784000000101,2026-02-12T13:59:40Z,2026-02,2026-02-17,2056-02-17,10957,360,29.998631,30Y,YYIS,0.02442,2.442,290000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2057656153000000101,2026-02-12T14:12:23Z,2026-02,2025-12-17,2035-12-17,3652,120,9.998631,10Y,YYIS,0.02384,2.384,1000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2058149078000000801,2026-02-12T15:07:04Z,2026-02,2026-02-15,2031-02-15,1826,60,4.999316,5Y,YYIS,0.025,2.5,1000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2058357907000001301,2026-02-12T15:57:31Z,2026-02,2026-01-26,2031-01-26,1826,60,4.999316,5Y,YYIS,0.02466,2.466,2000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2058915974000000901,2026-02-12T17:11:56Z,2026-02,2026-02-17,2036-02-17,3652,120,9.998631,10Y,YYIS,0.02442,2.442,3000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2059892069000001501,2026-02-12T18:17:51Z,2026-02,2025-09-15,2055-09-15,10957,360,29.998631,30Y,YYIS,0.024265,2.4265,5000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2060467310000000501,2026-02-12T19:32:48Z,2026-02,2026-02-17,2031-02-17,1826,60,4.999316,5Y,YYIS,0.02427,2.427,2000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2073837553000000701,2026-02-13T14:48:00Z,2026-02,2026-02-15,2031-02-15,1826,60,4.999316,5Y,YYIS,0.025,2.5,3000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2073845401000000301,2026-02-13T14:49:39Z,2026-02,2026-02-15,2036-02-15,3652,120,9.998631,10Y,YYIS,0.025,2.5,3000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2073956139000001001,2026-02-13T15:19:45Z,2026-02,2025-09-15,2055-09-15,10957,360,29.998631,30Y,YYIS,0.02419,2.419,5000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2073959007000002101,2026-02-13T15:21:35Z,2026-02,2026-02-18,2056-02-18,10957,360,29.998631,30Y,YYIS,0.02418,2.418,4000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2074009447000000801,2026-02-13T15:36:04Z,2026-02,2026-02-18,2056-02-18,10957,360,29.998631,30Y,ZCIS,0.0241,2.41,5000000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,February_CFTC_121736.zip,BGCD,I
2074009448000000901,2026-02-13T15:36:04Z,2026-02,2026-02-18,2056-02-18,10957,360,29.998631,30Y,ZCIS,0.0241,2.41,5000000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,February_CFTC_121736.zip,BGCD,N
2074186949000000501,2026-02-13T15:36:04Z,2026-02,2026-02-18,2056-02-18,10957,360,29.998631,30Y,ZCIS,0.0241,2.41,5000000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,February_CFTC_121736.zip,BGCD,I
2074111192000002801,2026-02-13T16:11:00Z,2026-02,2026-02-06,2036-02-06,3652,120,9.998631,10Y,YYIS,0.02499,2.499,3000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2075505313000001001,2026-02-13T18:18:03Z,2026-02,2025-09-15,2055-09-15,10957,360,29.998631,30Y,YYIS,0.02417,2.417,5000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2076056517000000301,2026-02-13T19:34:26Z,2026-02,2025-10-14,2028-10-14,1096,36,3.000684,3Y,YYIS,0.0274,2.74,1000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2076056519000000501,2026-02-13T19:34:26Z,2026-02,2025-10-14,2028-10-14,1096,36,3.000684,3Y,YYIS,0.0274,2.74,4000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2076056520000000601,2026-02-13T19:34:26Z,2026-02,2025-10-14,2028-10-14,1096,36,3.000684,3Y,YYIS,0.0274,2.74,5000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2076056522000000801,2026-02-13T19:34:26Z,2026-02,2025-10-14,2028-10-14,1096,36,3.000684,3Y,YYIS,0.0274,2.74,4000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2076056528000001401,2026-02-13T19:34:26Z,2026-02,2025-10-14,2028-10-14,1096,36,3.000684,3Y,YYIS,0.0274,2.74,3000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2076094620000000101,2026-02-13T19:42:50Z,2026-02,2025-11-26,2028-11-26,1096,36,3.000684,3Y,YYIS,0.02431,2.431,3000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2076111353000000201,2026-02-13T19:46:29Z,2026-02,2026-01-14,2029-01-14,1096,36,3.000684,3Y,YYIS,0.02407,2.407,1000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2076111354000000301,2026-02-13T19:46:29Z,2026-02,2026-01-14,2029-01-14,1096,36,3.000684,3Y,YYIS,0.02407,2.407,2000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2076343948000000801,2026-02-13T20:52:09Z,2026-02,2025-10-29,2030-10-29,1826,60,4.999316,5Y,YYIS,0.025145,2.5145,3000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2092554453000001001,2026-02-17T13:28:39Z,2026-02,2025-06-15,2055-06-15,10957,360,29.998631,30Y,YYIS,0.024017,2.4017,3000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2092567757000000901,2026-02-17T13:30:02Z,2026-02,2025-06-15,2035-06-15,3652,120,9.998631,10Y,YYIS,0.024063,2.4063,2000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2092576988000000801,2026-02-17T13:31:38Z,2026-02,2025-06-15,2030-06-15,1826,60,4.999316,5Y,YYIS,0.024053,2.4053,4000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2092905393000001301,2026-02-17T14:57:06Z,2026-02,2026-02-15,2031-02-15,1826,60,4.999316,5Y,YYIS,0.025,2.5,1000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2092906547000000101,2026-02-17T14:57:08Z,2026-02,2026-01-15,2036-01-15,3652,120,9.998631,10Y,YYIS,0.023827,2.3827,4000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2092937580000001401,2026-02-17T15:13:50Z,2026-02,2026-02-19,2056-02-19,10957,360,29.998631,30Y,YYIS,0.02403,2.403,3000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2092951660000001001,2026-02-17T15:21:53Z,2026-02,2025-07-15,2030-07-15,1826,60,4.999316,5Y,YYIS,0.02469,2.469,3000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2092951662000001201,2026-02-17T15:21:53Z,2026-02,2025-07-15,2029-07-15,1461,48,4.0,4Y,YYIS,0.025645,2.5645,630000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2093124883000001101,2026-02-17T16:42:47Z,2026-02,2026-02-19,2036-02-19,3652,120,9.998631,10Y,YYIS,0.02402,2.402,5000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,GSEF,I
2093133467000001801,2026-02-17T16:46:31Z,2026-02,2026-02-19,2036-02-19,3652,120,9.998631,10Y,YYIS,0.02402,2.402,360000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2093203666000001101,2026-02-17T16:53:44Z,2026-02,2025-04-10,2030-04-10,1826,60,4.999316,5Y,YYIS,0.02436,2.436,680000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2093203667000001201,2026-02-17T16:53:44Z,2026-02,2025-05-06,2028-05-06,1096,36,3.000684,3Y,YYIS,0.026553,2.6553,2000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2093765648000000401,2026-02-17T17:29:18Z,2026-02,2026-02-19,2031-02-19,1826,60,4.999316,5Y,YYIS,0.023608,2.3608,4000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2093836004000001201,2026-02-17T17:32:42Z,2026-02,2026-02-19,2031-02-19,1826,60,4.999316,5Y,YYIS,0.023608,2.3608,4000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2094300976000000401,2026-02-17T18:16:37Z,2026-02,2025-09-15,2055-09-15,10957,360,29.998631,30Y,YYIS,0.02409,2.409,5000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2094473221000000101,2026-02-17T19:08:33Z,2026-02,2026-02-19,2031-02-19,1826,60,4.999316,5Y,YYIS,0.02369,2.369,280000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2094489771000000501,2026-02-17T19:16:34Z,2026-02,2026-02-02,2031-02-02,1826,60,4.999316,5Y,YYIS,0.0225,2.25,1000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2094489772000000601,2026-02-17T19:16:34Z,2026-02,2026-02-02,2031-02-02,1826,60,4.999316,5Y,YYIS,0.0225,2.25,2000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2094528113000000101,2026-02-17T19:41:38Z,2026-02,2026-02-15,2056-02-15,10957,360,29.998631,30Y,YYIS,0.025,2.5,1000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2094560595000000101,2026-02-17T19:54:35Z,2026-02,2026-02-19,2056-02-19,10957,360,29.998631,30Y,YYIS,0.024075,2.4075,1000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2101764688000000101,2026-02-18T13:38:56Z,2026-02,2026-03-15,2056-03-15,10958,360,30.001369,30Y,YYIS,0.024152,2.4152,2000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2101911365000000101,2026-02-18T14:09:22Z,2026-02,2025-12-17,2035-12-17,3652,120,9.998631,10Y,YYIS,0.02384,2.384,1000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2101979211000000501,2026-02-18T14:40:34Z,2026-02,2026-02-20,2027-02-20,365,12,0.999316,1Y,ZCIS,0.023925,2.3925,5000000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,February_CFTC_121736.zip,BGCD,I
2101979213000000701,2026-02-18T14:40:34Z,2026-02,2026-02-20,2027-02-20,365,12,0.999316,1Y,ZCIS,0.023925,2.3925,5000000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,February_CFTC_121736.zip,BGCD,N
2101987446000000201,2026-02-18T14:40:34Z,2026-02,2026-02-20,2027-02-20,365,12,0.999316,1Y,ZCIS,0.023925,2.3925,5000000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,February_CFTC_121736.zip,BGCD,I
2101984513000000101,2026-02-18T14:45:28Z,2026-02,2026-02-20,2027-02-20,365,12,0.999316,1Y,ZCIS,0.023925,2.3925,5000000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,February_CFTC_121736.zip,BGCD,I
2101984514000000201,2026-02-18T14:45:28Z,2026-02,2026-02-20,2027-02-20,365,12,0.999316,1Y,ZCIS,0.023925,2.3925,5000000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,February_CFTC_121736.zip,BGCD,N
2101993619000000701,2026-02-18T14:45:28Z,2026-02,2026-02-20,2027-02-20,365,12,0.999316,1Y,ZCIS,0.023925,2.3925,5000000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,February_CFTC_121736.zip,BGCD,I
2102004954000000601,2026-02-18T15:02:46Z,2026-02,2026-02-15,2036-02-15,3652,120,9.998631,10Y,YYIS,0.025,2.5,3000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2102035672000000501,2026-02-18T15:17:43Z,2026-02,2025-07-15,2029-07-15,1461,48,4.0,4Y,YYIS,0.02586,2.586,800000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2102037651000000501,2026-02-18T15:19:37Z,2026-02,2026-02-20,2056-02-20,10957,360,29.998631,30Y,YYIS,0.0242,2.42,5000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2102081998000006401,2026-02-18T15:46:09Z,2026-02,2026-02-20,2031-02-20,1826,60,4.999316,5Y,YYIS,0.02392,2.392,1000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2102111059000000901,2026-02-18T16:07:11Z,2026-02,2026-02-20,2056-02-20,10957,360,29.998631,30Y,YYIS,0.02415,2.415,150000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2102191050000000201,2026-02-18T16:43:39Z,2026-02,2026-02-15,2056-02-15,10957,360,29.998631,30Y,YYIS,0.025,2.5,500000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2102191051000000301,2026-02-18T16:43:39Z,2026-02,2026-02-15,2036-02-15,3652,120,9.998631,10Y,YYIS,0.025,2.5,1000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2102191052000000401,2026-02-18T16:43:39Z,2026-02,2026-02-15,2031-02-15,1826,60,4.999316,5Y,YYIS,0.025,2.5,2000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2103366899000000201,2026-02-18T17:58:17Z,2026-02,2026-02-20,2036-02-20,3652,120,9.998631,10Y,YYIS,0.0241875,2.41875,4000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2103466421000000101,2026-02-18T18:22:07Z,2026-02,2026-02-20,2056-02-20,10957,360,29.998631,30Y,YYIS,0.024175,2.4175,4000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2103475368000000501,2026-02-18T18:26:12Z,2026-02,2026-02-20,2036-02-20,3652,120,9.998631,10Y,YYIS,0.02417,2.417,1000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2103584066000000101,2026-02-18T18:52:47Z,2026-02,2025-10-10,2035-10-10,3652,120,9.998631,10Y,YYIS,0.0255325,2.55325,2000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,BILT,I
2103656297000000601,2026-02-18T19:15:21Z,2026-02,2026-02-02,2031-02-02,1826,60,4.999316,5Y,YYIS,0.0225,2.25,1000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2103656298000000701,2026-02-18T19:15:21Z,2026-02,2026-02-02,2031-02-02,1826,60,4.999316,5Y,YYIS,0.0225,2.25,900000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2104442746000000301,2026-02-18T21:13:55Z,2026-02,2026-02-20,2031-02-20,1826,60,4.999316,5Y,ZCIS,0.023888,2.3888,2000000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,February_CFTC_121736.zip,BILT,I
2104442745000000201,2026-02-18T21:13:56Z,2026-02,2026-02-20,2031-02-20,1826,60,4.999316,5Y,ZCIS,0.023888,2.3888,3000000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,February_CFTC_121736.zip,BILT,I
2110977377000000401,2026-02-19T13:04:08Z,2026-02,2026-02-23,2027-02-23,365,12,0.999316,1Y,YYIS,0.0242,2.42,5000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,GSEF,I
2111237521000000201,2026-02-19T13:41:50Z,2026-02,2025-12-17,2035-12-17,3652,120,9.998631,10Y,YYIS,0.02384,2.384,1000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2111513569000000101,2026-02-19T14:41:41Z,2026-02,2026-02-15,2031-02-15,1826,60,4.999316,5Y,YYIS,0.025,2.5,4000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2111513570000000201,2026-02-19T14:41:41Z,2026-02,2026-02-15,2036-02-15,3652,120,9.998631,10Y,YYIS,0.025,2.5,2000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2111559765000000301,2026-02-19T15:03:01Z,2026-02,2026-02-23,2056-02-23,10957,360,29.998631,30Y,YYIS,0.02412,2.412,2000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2111583378000002201,2026-02-19T15:15:06Z,2026-02,2026-01-23,2036-01-23,3652,120,9.998631,10Y,ZCIS,0.024675,2.4675,800000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWEM,I
2111583389000003301,2026-02-19T15:15:06Z,2026-02,2026-01-15,2036-01-15,3652,120,9.998631,10Y,ZCIS,0.0243,2.43,100000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWEM,I
2111598353000000601,2026-02-19T15:23:34Z,2026-02,2025-12-15,2055-12-15,10957,360,29.998631,30Y,YYIS,0.02404,2.404,5000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2111602346000000201,2026-02-19T15:25:32Z,2026-02,2025-06-15,2035-06-15,3652,120,9.998631,10Y,YYIS,0.024348,2.4348,3000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2111635026000001201,2026-02-19T15:39:55Z,2026-02,2026-02-23,2031-02-23,1826,60,4.999316,5Y,YYIS,0.02396,2.396,5000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
2111667551000000101,2026-02-19T16:01:52Z,2026-02,2026-02-23,2036-02-23,3652,120,9.998631,10Y,YYIS,0.024185,2.4185,5000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,GSEF,I
2111667557000000701,2026-02-19T16:01:54Z,2026-02,2026-02-23,2056-02-23,10957,360,29.998631,30Y,YYIS,0.024125,2.4125,5000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,GSEF,I
2112912829000000301,2026-02-19T18:18:33Z,2026-02,2026-02-23,2036-02-23,3652,120,9.998631,10Y,YYIS,0.02426,2.426,2000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,February_CFTC_121736.zip,TWSF,I
