source_system,validation_mode,curve_family,index_family,underlier_name,target_tenor_months,target_tenor_label,target_tenor_years_exact,execution_timestamp_utc,execution_month,effective_date,expiration_date,observed_rate_pct,observed_rate_decimal,notional_usd,swap_format,cpi_lag_months,index_convention,platform_identifier,cleared_flag,dtcc_dissemination_identifier,source_file
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2026-02-19T13:41:50Z,2026-02,2025-12-17,2035-12-17,2.384,0.02384,1000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,2111237521000000201,February_CFTC_121736.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,60,5Y,4.999316,2026-02-19T14:41:41Z,2026-02,2026-02-15,2031-02-15,2.5,0.025,4000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,2111513569000000101,February_CFTC_121736.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2026-02-19T14:41:41Z,2026-02,2026-02-15,2036-02-15,2.5,0.025,2000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,2111513570000000201,February_CFTC_121736.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,360,30Y,29.998631,2026-02-19T15:03:01Z,2026-02,2026-02-23,2056-02-23,2.412,0.02412,2000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,2111559765000000301,February_CFTC_121736.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2026-02-19T15:15:06Z,2026-02,2026-01-23,2036-01-23,2.4675,0.024675,800000.0,ZCIS,3,Zero-coupon inflation swap vs USA CPI-U,TWEM,I,2111583378000002201,February_CFTC_121736.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2026-02-19T15:15:06Z,2026-02,2026-01-15,2036-01-15,2.43,0.0243,100000.0,ZCIS,3,Zero-coupon inflation swap vs USA CPI-U,TWEM,I,2111583389000003301,February_CFTC_121736.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,360,30Y,29.998631,2026-02-19T15:23:34Z,2026-02,2025-12-15,2055-12-15,2.404,0.02404,5000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,2111598353000000601,February_CFTC_121736.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2026-02-19T15:25:32Z,2026-02,2025-06-15,2035-06-15,2.4348,0.024348,3000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,2111602346000000201,February_CFTC_121736.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,60,5Y,4.999316,2026-02-19T15:39:55Z,2026-02,2026-02-23,2031-02-23,2.396,0.02396,5000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,2111635026000001201,February_CFTC_121736.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2026-02-19T16:01:52Z,2026-02,2026-02-23,2036-02-23,2.4185,0.024185,5000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,GSEF,I,2111667551000000101,February_CFTC_121736.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,360,30Y,29.998631,2026-02-19T16:01:54Z,2026-02,2026-02-23,2056-02-23,2.4125,0.024125,5000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,GSEF,I,2111667557000000701,February_CFTC_121736.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2026-02-19T18:18:33Z,2026-02,2026-02-23,2036-02-23,2.426,0.02426,2000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,2112912829000000301,February_CFTC_121736.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,60,5Y,4.999316,2026-02-19T18:36:32Z,2026-02,2026-02-23,2031-02-23,2.39675,0.0239675,4000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,2112953842000000101,February_CFTC_121736.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2026-02-20T12:36:18Z,2026-02,2025-12-17,2035-12-17,2.384,0.02384,1000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,2120633272000000501,February_CFTC_121736.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,60,5Y,4.999316,2026-02-20T14:30:05Z,2026-02,2026-02-15,2031-02-15,2.5,0.025,3000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,2121261203000000301,February_CFTC_121736.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,360,30Y,29.998631,2026-02-20T15:21:44Z,2026-02,2025-12-15,2055-12-15,2.4015,0.024015,5000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,2121325703000000701,February_CFTC_121736.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,12,1Y,0.999316,2026-02-20T16:03:06Z,2026-02,2026-02-24,2027-02-24,2.4125,0.024125,5000000.0,ZCIS,3,Zero-coupon inflation swap vs USA CPI-U,BGCD,I,2121389469000000101,February_CFTC_121736.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,12,1Y,0.999316,2026-02-20T16:03:06Z,2026-02,2026-02-24,2027-02-24,2.4125,0.024125,5000000.0,ZCIS,3,Zero-coupon inflation swap vs USA CPI-U,BGCD,N,2121389471000000301,February_CFTC_121736.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,12,1Y,0.999316,2026-02-20T16:03:06Z,2026-02,2026-02-24,2027-02-24,2.4125,0.024125,5000000.0,ZCIS,3,Zero-coupon inflation swap vs USA CPI-U,BGCD,I,2121443693000000101,February_CFTC_121736.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,12,1Y,0.999316,2026-02-20T16:03:38Z,2026-02,2026-02-24,2027-02-24,2.4125,0.024125,5000000.0,ZCIS,3,Zero-coupon inflation swap vs USA CPI-U,BGCD,I,2121390200000000701,February_CFTC_121736.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,12,1Y,0.999316,2026-02-20T16:03:38Z,2026-02,2026-02-24,2027-02-24,2.4125,0.024125,5000000.0,ZCIS,3,Zero-coupon inflation swap vs USA CPI-U,BGCD,N,2121390202000000901,February_CFTC_121736.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,12,1Y,0.999316,2026-02-20T16:03:38Z,2026-02,2026-02-24,2027-02-24,2.4125,0.024125,5000000.0,ZCIS,3,Zero-coupon inflation swap vs USA CPI-U,BGCD,I,2121442637000000501,February_CFTC_121736.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,60,5Y,4.999316,2026-02-20T16:15:37Z,2026-02,2026-02-24,2031-02-24,2.3885,0.023885,5000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,GSEF,I,2121412174000000301,February_CFTC_121736.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2026-02-20T17:47:11Z,2026-02,2025-06-15,2035-06-15,2.4223,0.024223,3000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,2122401436000000101,February_CFTC_121736.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,360,30Y,29.998631,2026-02-20T18:17:05Z,2026-02,2025-12-15,2055-12-15,2.402,0.02402,5000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,2122740353000000301,February_CFTC_121736.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,12,1Y,0.999316,2026-02-20T19:01:47Z,2026-02,2026-02-24,2027-02-24,2.41,0.0241,4000000.0,ZCIS,3,Zero-coupon inflation swap vs USA CPI-U,BILT,I,2122938258000000201,February_CFTC_121736.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,12,1Y,0.999316,2026-02-20T19:01:47Z,2026-02,2026-02-24,2027-02-24,2.41,0.0241,4000000.0,ZCIS,3,Zero-coupon inflation swap vs USA CPI-U,BILT,I,2123053429000000201,February_CFTC_121736.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,24,2Y,1.998631,2026-02-20T19:02:56Z,2026-02,2026-02-24,2028-02-24,2.3825,0.023825,4000000.0,Likely ZCIS,3,Zero-coupon inflation swap vs USA CPI-U,BILT,I,2122938261000000501,February_CFTC_121736.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,24,2Y,1.998631,2026-02-20T19:02:56Z,2026-02,2026-02-24,2028-02-24,2.3825,0.023825,4000000.0,Likely ZCIS,3,Zero-coupon inflation swap vs USA CPI-U,BILT,I,2123053428000000101,February_CFTC_121736.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,360,30Y,29.998631,2026-02-20T19:11:07Z,2026-02,2026-02-24,2056-02-24,2.41,0.0241,2000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,2122943401000001101,February_CFTC_121736.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2026-02-20T20:47:08Z,2026-02,2025-09-23,2035-09-23,2.565656,0.02565656,2000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,2123319505000000201,February_CFTC_121736.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,60,5Y,4.999316,2026-02-23T14:30:41Z,2026-02,2026-02-15,2031-02-15,2.5,0.025,2000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,2130685047000002501,February_CFTC_121736.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,60,5Y,4.999316,2026-02-23T17:42:53Z,2026-02,2026-02-25,2031-02-25,2.36325,0.0236325,5000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,BBSF,I,2131837642000000801,February_CFTC_121736.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,60,5Y,4.999316,2026-02-23T18:48:23Z,2026-02,2026-02-23,2031-02-23,2.39675,0.0239675,4000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,2132294070000001201,February_CFTC_121736.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,60,5Y,4.999316,2026-02-23T19:23:23Z,2026-02,2026-02-02,2031-02-02,2.25,0.0225,1000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,2132401058000000101,February_CFTC_121736.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,60,5Y,4.999316,2026-02-23T19:23:23Z,2026-02,2026-02-02,2031-02-02,2.25,0.0225,1000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,2132401059000000201,February_CFTC_121736.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,360,30Y,29.998631,2026-02-23T19:27:30Z,2026-02,2026-02-24,2056-02-24,2.41,0.0241,2000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,2132406222000000101,February_CFTC_121736.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,360,30Y,29.998631,2026-02-23T19:27:30Z,2026-02,2026-02-20,2056-02-20,2.42,0.0242,5000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,2132406223000000201,February_CFTC_121736.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,360,30Y,29.998631,2026-02-23T19:27:30Z,2026-02,2026-02-19,2056-02-19,2.4075,0.024075,1000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,2132406224000000301,February_CFTC_121736.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,360,30Y,29.998631,2026-02-23T19:27:30Z,2026-02,2026-01-28,2056-01-28,2.4545,0.024545,3000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,2132406226000000501,February_CFTC_121736.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,360,30Y,29.998631,2026-02-23T19:27:30Z,2026-02,2026-01-29,2056-01-29,2.4755,0.024755,3000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,2132406227000000601,February_CFTC_121736.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,360,30Y,29.998631,2026-02-23T19:27:30Z,2026-02,2026-01-27,2056-01-27,2.461,0.02461,5000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,2132406228000000701,February_CFTC_121736.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,360,30Y,29.998631,2026-02-23T19:27:30Z,2026-02,2026-01-27,2056-01-27,2.46,0.0246,5000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,2132406229000000801,February_CFTC_121736.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,360,30Y,29.998631,2026-02-23T19:27:30Z,2026-02,2026-02-18,2056-02-18,2.418,0.02418,4000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,2132406233000001201,February_CFTC_121736.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,360,30Y,29.998631,2026-02-23T19:27:30Z,2026-02,2026-02-23,2056-02-23,2.412,0.02412,2000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,2132406235000001401,February_CFTC_121736.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,360,30Y,29.998631,2026-02-23T19:27:30Z,2026-02,2026-02-19,2056-02-19,2.403,0.02403,3000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,2132406237000001601,February_CFTC_121736.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,60,5Y,4.999316,2026-02-24T13:21:34Z,2026-02,2025-12-22,2030-12-22,2.329,0.02329,2000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,2144188899000000801,February_CFTC_121736.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2026-02-24T13:46:00Z,2026-02,2025-11-04,2035-11-04,2.485,0.02485,900000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,2144571145000003901,February_CFTC_121736.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2026-02-24T13:46:00Z,2026-02,2025-11-25,2035-11-25,2.427,0.02427,2000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,2144571147000004101,February_CFTC_121736.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2026-02-24T13:46:00Z,2026-02,2025-10-02,2035-10-02,2.555,0.02555,4000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,2144571148000004201,February_CFTC_121736.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2026-02-24T13:46:00Z,2026-02,2025-11-04,2035-11-04,2.48,0.0248,810000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,2144571150000004401,February_CFTC_121736.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2026-02-24T13:46:00Z,2026-02,2025-10-24,2035-10-24,2.486,0.02486,410000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,2144571151000004501,February_CFTC_121736.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2026-02-24T14:01:51Z,2026-02,2025-06-15,2035-06-15,2.3917,0.023917,4000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,2144805856000002401,February_CFTC_121736.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,60,5Y,4.999316,2026-02-24T14:16:12Z,2026-02,2025-01-15,2030-01-15,2.52,0.0252,5000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,2145013723000000901,February_CFTC_121736.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2026-02-24T14:16:12Z,2026-02,2025-01-15,2035-01-15,2.55,0.0255,5000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,2145013724000001001,February_CFTC_121736.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,360,30Y,29.998631,2026-02-24T14:17:07Z,2026-02,2026-02-20,2056-02-20,2.4175,0.024175,4000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,2145027000000002101,February_CFTC_121736.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,60,5Y,4.999316,2026-02-24T14:36:47Z,2026-02,2026-02-15,2031-02-15,2.5,0.025,3000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,2145325767000001501,February_CFTC_121736.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2026-02-24T14:36:47Z,2026-02,2026-02-15,2036-02-15,2.5,0.025,4000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,2145334629000000301,February_CFTC_121736.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,60,5Y,4.999316,2026-02-24T14:57:33Z,2026-02,2026-02-15,2031-02-15,2.5,0.025,1000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,2145643384000005101,February_CFTC_121736.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,360,30Y,29.998631,2026-02-24T15:07:18Z,2026-02,2026-02-26,2056-02-26,2.39,0.0239,5000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,2145768635000000601,February_CFTC_121736.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,360,30Y,29.998631,2026-02-24T15:19:35Z,2026-02,2025-12-15,2055-12-15,2.3805,0.023805,5000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,2145901427000004001,February_CFTC_121736.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2026-02-24T15:19:44Z,2026-02,2026-02-26,2036-02-26,2.3795,0.023795,5000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,GSEF,I,2145908877000000101,February_CFTC_121736.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,12,1Y,0.999316,2026-02-24T16:39:06Z,2026-02,2026-02-26,2027-02-26,2.42,0.0242,2000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,2146523883000000801,February_CFTC_121736.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,24,2Y,1.998631,2026-02-24T16:41:06Z,2026-02,2026-02-26,2028-02-26,2.35749,0.0235749,2000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,2146533324000000401,February_CFTC_121736.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,60,5Y,4.999316,2026-02-24T17:49:48Z,2026-02,2026-02-26,2031-02-26,2.348,0.02348,5000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,BBSF,I,2147568987000000401,February_CFTC_121736.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,360,30Y,29.998631,2026-02-24T17:51:58Z,2026-02,2025-06-15,2055-06-15,2.3998,0.023998,1000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,2147611030000000301,February_CFTC_121736.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2026-02-24T17:52:34Z,2026-02,2025-06-15,2035-06-15,2.3933,0.023933,2000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,2147623433000000401,February_CFTC_121736.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2026-02-24T17:54:55Z,2026-02,2025-06-15,2035-06-15,2.4003,0.024003,2000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,2147648909000000901,February_CFTC_121736.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,60,5Y,4.999316,2026-02-24T17:54:55Z,2026-02,2025-06-15,2030-06-15,2.388,0.02388,3000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,2147648910000001001,February_CFTC_121736.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,360,30Y,29.998631,2026-02-24T18:52:41Z,2026-02,2026-02-26,2056-02-26,2.394,0.02394,2000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,2148314245000000101,February_CFTC_121736.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,60,5Y,4.999316,2026-02-24T18:56:45Z,2026-02,2026-01-15,2031-01-15,2.3122,0.023122,2000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,2148329916000000501,February_CFTC_121736.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,360,30Y,29.998631,2026-02-24T19:25:20Z,2026-02,2026-02-26,2056-02-26,2.3925,0.023925,1000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,2148416638000001101,February_CFTC_121736.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2026-02-24T19:36:01Z,2026-02,2026-01-29,2036-01-29,2.4955,0.024955,5000000.0,ZCIS,3,Zero-coupon inflation swap vs USA CPI-U,BILT,I,2148426985000000401,February_CFTC_121736.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2026-02-25T13:02:37Z,2026-02,2026-02-27,2036-02-27,2.3925,0.023925,5000000.0,ZCIS,3,Zero-coupon inflation swap vs USA CPI-U,BGCD,I,2160519680000000101,February_CFTC_121736.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2026-02-25T13:02:37Z,2026-02,2026-02-27,2036-02-27,2.3925,0.023925,5000000.0,ZCIS,3,Zero-coupon inflation swap vs USA CPI-U,BGCD,I,2160519681000000201,February_CFTC_121736.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2026-02-25T13:02:37Z,2026-02,2026-02-27,2036-02-27,2.3925,0.023925,5000000.0,ZCIS,3,Zero-coupon inflation swap vs USA CPI-U,BGCD,I,2160683362000000201,February_CFTC_121736.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2026-02-25T13:02:58Z,2026-02,2026-02-27,2036-02-27,2.3925,0.023925,5000000.0,ZCIS,3,Zero-coupon inflation swap vs USA CPI-U,BGCD,I,2160528089000000101,February_CFTC_121736.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2026-02-25T13:02:58Z,2026-02,2026-02-27,2036-02-27,2.3925,0.023925,5000000.0,ZCIS,3,Zero-coupon inflation swap vs USA CPI-U,BGCD,N,2160528090000000201,February_CFTC_121736.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2026-02-25T13:02:58Z,2026-02,2026-02-27,2036-02-27,2.3925,0.023925,5000000.0,ZCIS,3,Zero-coupon inflation swap vs USA CPI-U,BGCD,I,2160846196000000301,February_CFTC_121736.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2026-02-25T13:18:36Z,2026-02,2026-02-27,2036-02-27,2.39375,0.0239375,5000000.0,ZCIS,3,Zero-coupon inflation swap vs USA CPI-U,BGCD,I,2160852404000000101,February_CFTC_121736.zip
